message_id,date,edited_date,rom_name,rom_version,android_version,build_type,download_links,image_path,changelog,bugs,notes,maintainer,raw_text
169,2024-06-13T06:30:25,2024-06-13T06:41:34,PixelExperience,,14,"Unofficial, Official",https://drive.usercontent.google.com/download?id=1HBA7lvjeaQeMs2DJOns3SyqeVGL29RtH&export=download&authuser=0,photos/photo_130@13-06-2024_06-30-25.jpg,,,,@AskneZZZ,"#PEPlus #Unofficial #ROM #U #Camellia #Camellian  
PixelExperience Plus - UNOFFICIAL | Android 14. - EOL
Released:13/06/24

▪️ Download
▪️ Support Group
▪️ Flashing Guide

Changelog:
• Initial a14 build (Probably the last one too)

Bugs:
• You tell me

Notes:
• Flash with this TWRP (mandatory)

Thanks to:
• @noah_allen For Everything
• @rio113 For DT
• @fnayush For test

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
170,2024-06-17T10:01:49,2024-06-17T10:17:15,DerpFest,,13,"Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/DerpFest-13-Community-Tango-camellia-20240617-0753/,photos/photo_131@17-06-2024_10-01-49.jpg,,,,default,"#DerpFest #UNOFFICIAL #ROM #T #Camellia #Camellian
DerpFest - UNOFFICIAL | Android 13.0
Released: 17/06/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• June security patch
• Latest synced source
• 5G With VoLTE Working Fully
• Dual wifi interface added
• Play Integrity fix by default
• Added some extra customisation
Notes:
• Flash with DerpFest recovery 
• Gapss Build 

Bugs:
• You tell me :)

Special thanks to:
• @noah_allen & @gartriss
For everything
• @rio113 For device tree
• @fnayush for testing 

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
171,2024-06-17T10:03:25,2024-08-22T10:50:17,VoltageOS,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/gartriss-archive/files/camellia/voltage-2.8-EOL-camellia-20240616-0853-UNOFFICIAL/,photos/photo_132@17-06-2024_10-03-25.jpg,,,,@gartriss,"#VoltageOS #Unofficial #ROM #T #camellia #camellian #EOL
Voltage OS v2.8 - UNOFFICIAL | Android 13.
Released:16/06/24

▪️Download
▪️Support

Changelog:
• New trees
• Improved performance

Bugs:
• Tell to me! :)

Notes:
• Vanilla build

Thanks to:
• @noah_allen For Everything
• @rio113 For tree
• @fnayush For test

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
172,2024-06-17T17:07:26,2024-06-17T17:07:35,LineageOS,,14,"GApps, Vanilla, Unofficial, Official","https://drive.google.com/file/d/1IPQ8TU2BPccQ68KBnr1aBHYYueoU8spP/view?usp=sharing, https://drive.google.com/file/d/1VGDDOxpd-p-jpskY7k660Z6W2nMql8qy/view?usp=sharing",photos/photo_133@17-06-2024_17-07-26.jpg,,,,@nisel11,"#LineageOS #Unofficial #ROM #U #Camellia #Camellian 
LineageOS 21.0 - UNOFFICIAL | Android 14
Released: 17/06/2024

▪️ Download ROM - BOOT 
▪️ Support Group 
▪️ Flashing Guide 

Changelog:
• Initial A14 Build
• Signed build

Bugs:
• Let me know, if you found

Notes:
• Flash from LineageOS recovery
• No fingerprint or face unlocking
• Vanilla build, use MindTheGapps or NikGapps up to omni

Special thanks:
@rio113 for device tree
@m929_official for previous builds
@ciborekaddicttatar for test
MT6833 Aliance

By @nisel11
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
173,2024-06-18T00:28:13,2024-06-18T00:29:49,aos,,,"Unofficial, Official",https://github.com/IMYdev/TG-X-GH-actions_OFOX-Builder/releases/tag/9359469941,photos/photo_134@18-06-2024_00-28-13.jpg,,,,@AskneZZZ,"#Ofox #Unofficial #Recovery #Camellia #Camellian
OrangeFox R12.1 - UNOFFICIAL
Released:17/06/24

▪️Download
▪️Screenshot 
▪️Flashing Guide
▪️Support

Changelog:
• Added aosp vibrator hal
• Improvements and fixes

Bugs:
• NVT touch (Don't ask for fix because it can never be fixed)

Notes:
• When you flash a ROM don't forget to check the reflash ofox option so that the ofox is not replaced
• Don't flash on MIUI 12

Special thanks:
• @noah_allen, @rio113, @ziad_tamer_a, @IMYdev
Everyone who helped me
All testers

By @AskneZZZ
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
174,2024-06-19T10:52:32,2024-08-22T10:50:12,ColtOS,,13,"GApps, Vanilla, Unofficial, Official",http://sourceforge.net/projects/gartriss-archive/files/camellia/ColtOS-v13.4-minimal-Unofficial-camellia-20240618-1434/,photos/photo_135@19-06-2024_10-52-32.jpg,,,,@gartriss,"#ColtOS #Enigma #Unofficial #ROM #T #camellia #camellian 
Colt OS Enigma v13.4 - UNOFFICIAL | Android 13.
Released:18/06/24

▪️Download
▪️Support
▪️Flashing steps
▪️Changelog (Source)

Changelog:
• Initial build

Bugs:
• Tell to me! :)

Notes:
• There is gapps and vanilla build
• Not certified 

Thanks to:
• @noah_allen For Everything
• @rio113 For tree
• @PAIN7177 For test

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
175,2024-06-19T11:01:24,2024-06-19T12:51:18,Superior,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/superior-os-camellia/files/SuperiorOS-Thirteen-camellia-GAPPS-COMMUNITY-20240619-0452/,photos/photo_136@19-06-2024_11-01-24.jpg,,,,@fnayush,"#Superior #UNOFFICIAL #ROM #T #Camellia #Camellian
Superior - UNOFFICIAL | Android 13.0
Released: 17/06/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• December security patch
• Latest synced source
• Increased Smoothness
• Added some extra customisation
• Signed Rom

Notes:
• Flash with Superior recovery 
• Gapss and Vanilla Build 
Bugs:
• You tell me :)

Special thanks to:
• @noah_allen & @gartriss
For all help
• @rio113 For device tree
•  @PAIN7177 for testing 

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
176,2024-06-21T12:24:12,2024-06-21T12:24:47,Android,13.0,13,"Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/Bliss-v16.9.6-camellia-UNOFFICIAL-gapps-20240621/,photos/photo_137@21-06-2024_12-24-12.jpg,,,,@fnayush,"#Bliss #UNOFFICIAL #ROM #T #Camellia #Camellian
Bliss - UNOFFICIAL | Android 13.0
Released: 17/06/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• May security patch
• Latest synced source
• Increased Smoothness
• Added some extra customisation
• Added thermal profile option

Notes:
• Flash with bliss recovery 
• Gapss Build 

Bugs:
• let me know if u found :)

Special thanks to:
• @noah_allen for everything
& @gartriss for mirroring and for all support
• @rio113 For device tree

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
177,2024-06-21T12:39:26,2024-08-22T10:50:01,LineageOS,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/gartriss-archive/files/camellia/lineage-20.0-20240619-UNOFFICIAL-camellia/,photos/photo_138@21-06-2024_12-39-26.jpg,,,,@gartriss,"#LineageOS #Unofficial #ROM #T #Camellia #Camellian 
LineageOS 20 - UNOFFICIAL | Android 13.
Released:21/06/24

▪️Download
▪️Support
▪️Flashing steps

Changelog:
• Updated to May Security Patch
• Added thermal profiles
• Added ViperFX

Bugs:
• Tell to me! :)

Notes:
• Vanilla build

Thanks to:
• @noah_allen For Everything
• @rio113 and @m929_official For trees
• @fnayush For test

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
178,2024-06-22T11:56:51,2024-06-22T11:59:07,LMODroid,,13,"Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/LMODroid-4.2-20240622-0715-UNOFFICIAL-camellia/,photos/photo_139@22-06-2024_11-56-51.jpg,,,,@fnayush,"#LMODroid #Unofficial #ROM #T #Camellia #Camellian 
LMODroid 4.2 - UNOFFICIAL | Android 13.
Released:22/06/24

▪️Download
▪️Screenshots
▪️Support
▪️Flashing steps

Changelog:
• Initial build

Bugs:
• Tell to me! :)

Thanks to:
• @noah_allen and @gartriss For Everything
• @rio113 For trees

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
179,2024-06-25T12:29:31,2024-06-25T16:21:06,Android,13,13,"Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/MikuUI-TDA-camellia-24062507-GAPPS-UNOFFICIAL/,photos/photo_140@25-06-2024_12-29-31.jpg,,,,,"#MikuUi #Unofficial #ROM #T #camellia #camellia
Miku Ui - UNOFFICIAL | Android 13
Released: 25/06/24

▪️Download
▪️Screenshot
▪️Support

Changelog:
• Fixed screenshot with button
• Added Leica Camera Support

Bugs:
• Let me know if u found :)

Notes:
• Go to developer settings and set windows duration scale to 1x
• Flash with Miku Recovery
• If you want to disable taskbar go to home settings and disable it

Special thanks:
• @noah_allen and @ambrosiakun for everything
• @rio113 for device tree
• @winclippy and @MoSamir27 for testing
• @AskneZZZ for Leica Camera

By @fnayush & @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
180,2024-06-25T16:58:17,2024-06-25T17:13:33,Android,14.,14,"Unofficial, Official","https://sourceforge.net/projects/naokoshoto-stuffs/files/camellia-pixelbuilds/Release/boot.img/download, https://sourceforge.net/projects/naokoshoto-stuffs/files/camellia-pixelbuilds/Release/PixelBuilds_camellia-unity-20240625-0613.zip/download",,,,,@naokoshoto,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian

PixelBuilds - UNOFFICIAL | Android 14.
Updated: 25/06/24

▪️Download ROM | BOOT
▪️Device Support Group
▪️Source Changelog

Changelog:
• June Security patch
• Initial build by me, signed
• Face Unlock Fixed

Bugs:
•None :)

Notes:
• Flash with PixelBuilds recovery
• Dirty flash from previous build is prohibited as it's signed

Credits:
• @rio113 for everything
• @redmihype, @winclippy, @pankaj_chetri for test
• @noah_allen for help
• @fars_dev for handing over PB to me

By @naokoshoto
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
181,2024-06-26T11:06:15,2024-08-22T10:49:47,eOS,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/gartriss-archive/files/camellia/e-2.2-t-20240625-UNOFFICIAL-camellia/,photos/photo_141@26-06-2024_11-06-15.jpg,,,,@gartriss,"#eOS #Unofficial #ROM #T #Camellia #Camellian 
/e/OS 2.2 - UNOFFICIAL | Android 13.
Released:26/06/24

▪️Download
▪️Support
▪️Flashing steps

Changelog:
• Initial build

Bugs:
• Tell to me! :)

Notes:
• Only vanilla build
• MicroG, ViperFX included
• Rom have alternatives to Google Play and another Google apps (Aurora Store fork and another)
• June 2024 Security Patch

Thanks to:
• @noah_allen For Everything
• @rio113 For trees
• @winclippy For test
• @fnayush For server

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
182,2024-06-27T17:35:40,2024-08-22T10:49:40,LineageOS,,13,"Vanilla, Unofficial, Official",https://sourceforge.net/projects/gartriss-archive/files/camellia/lineage-20.0-20240627-UNOFFICIAL-camellia/,photos/photo_142@27-06-2024_17-35-40.jpg,,,,@gartriss,"#LineageOS #Unofficial #ROM #T #Camellia #Camellian 
LineageOS 20 - UNOFFICIAL | Android 13.
Released: 27/06/24

▪️Download
▪️Support
▪️Flashing steps

Changelog:
• Updated to June Security Patch
• Fixed Screenshot button
• Added AOD (Always On Display)

Bugs:
• Tell to me! :)

Notes:
• Vanilla build

Thanks to:
• @noah_allen For Everything
• @rio113 and @m929_official For trees
• @winclippy for test
• @fnayush for server and help

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
183,2024-06-29T10:07:25,2024-07-04T07:59:33,AwakenOS,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/awaken-3.10-triton_void-camellia-unofficial-1700-20240628/,photos/photo_143@29-06-2024_10-07-25.jpg,,,,@fnayush,"#awaken #UNOFFICIAL #ROM #T #Camellia #Camellian
AwakenOS - UNOFFICIAL | Android 13.0
Released: 29/06/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Initial release
• Latest synced source
• Increased Smoothness
• Added Leica camera thanks to seb

Notes:
• Flash with awaken recovery 
• Gapps Build 
• Signed rom(It means play Store and safety net certified by default)
• Added AOD

Bugs:
• let me know if u found :)

Thanks:
• @rio113 For device tree

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
184,2024-06-30T07:09:04,2024-07-04T07:59:10,Superior,,13,"GApps, Vanilla, Unofficial, Official","https://sourceforge.net/projects/ayush-archive/files/SuperiorOS-EXTENDED-13-camellia-Vanilla-20240629-1638/, https://drive.google.com/uc?id=12xHkV3hcGiZcj-4HWkYU5jc6ScWU6Hoe&export=download",photos/photo_144@30-06-2024_07-09-04.jpg,,,,@fnayush,"#suppex #UNOFFICIAL #ROM #T #Camellia #Camellian
Superior Extended - UNOFFICIAL | Android 13.0
Released: 29/06/24

▪️Download | Gapps
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Initial release
• Latest synced source
• Increased Smoothness

Notes:
• Flash with suppex recovery 
• Gapps Build & Vanilla build 
• Signed rom

Bugs:
• Share menu on play Store crash on gapps build

Thanks:
• @rio113 For device tree

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
185,2024-07-02T16:05:05,2024-07-02T16:05:42,pos,,,,,,,,,,"We kindly inform you that Rio, our main dev for Camellia, has left the organization. Consequently, we request your understanding in refraining from contacting Rio for any Camellia-related matters henceforth.
For any further assistance regarding Camellia, please direct your inquiries to the appropriate devs who built ROMs and it's already described in the posts. 
Thank you for your attention to this matter.
Best regards,
Admins"
186,2024-07-03T10:52:32,2024-07-09T13:38:02,Spark,,13,Official,"https://drive.google.com/uc?id=180PrQ3l7SxqvCNe34aniHy--QhmNFn-9&export=download, https://sourceforge.net/projects/ayush-archive/files/Spark-13.13-CUSTOM-camellia-20240703-Gapps/",photos/photo_145@03-07-2024_10-52-32.jpg,,,,@fnayush,"#Spark-Custom #ROM #T #Camellia #Camellian
Spark custom -  | Android 13.0
Released: 03/07/24

▪️Download  | Mirror
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Initial release
• Latest synced source
• Increased Smoothness
• June patch

Notes:
• Flash with spark recovery 
• Gapss Build  
• signed rom
•This is not the official version or official release official spark version was 13.9 as per as pushed source on github and public release was 13.8
•This is @darkphnx and @jignesh2023 Forked and added things/removed and merged SP
•This is custom version only for Everpal and camellia do not spam in ""spark global rom support group"" spam in device support group for Everpal and camellia

Bugs:
• Tell to me

Thanks:
• @rio113 For device tree
• @jignesh2023 for source
• @AskneZZZ for Leica Camera
By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
187,2024-07-04T07:54:00,2024-08-23T09:07:53,crDroid,,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/gartriss-archive/files/camellia/crDroidAndroid-13.0-20240704-camellia-gapps-v9.17/,photos/photo_146@04-07-2024_07-54-00.jpg,,,,@gartriss,"#crDroid #Unofficial #ROM #T #Camellia #Camellian #EOL
crDroid 9.17 - UNOFFICIAL | Android 13.
Released: 04/07/24

▪️Download
▪️Support
▪️Flashing steps

Changelog:
• Updated to latest A13 source (9.17)
• Added ViperFX
• Added thermal profiles
• Added Leica Camera
• Signed build (flashing ROM boot.img is mandatory)
• Improved performance

Bugs:
• Tell to me! :)

Notes:
• Gapps build
• May 2024 Security Patch
• Fingerprint and Face Unlock are working
• Clean flash mandatory

Thanks to:
• @noah_allen For Everything
• @rio113 For trees
• @fnayush For help and server
• @AskneZZZ for Leica Camera

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
188,2024-07-09T00:49:28,2024-07-19T16:50:07,HyperOS,,14,Official,"https://drive.google.com/uc?id=1pEIxEZ1r4ziSxTG0CZRdmaLQXCYyPr5L&export=download, http://vodro.mominurislam.workers.dev/0:/camellia_images_OS1.0.4.0.ULSEUXM_PORT..zip",photos/photo_147@09-07-2024_00-49-28.jpg,,,,me,"#HyperOS #EEA #PORT #U #Camellia #Camellian #EOL
HyperOS.1.0.4.0.ULSEUXM | Android 14 | EOL.
Ported from: Light (Redmi 10 5G)
Updated:07/09/24

▪️Download | Mirror 
▪️Screenshots
▪️Support

Changelog:
• first (and last) port by me
• June Security patch
• Fixed fp acting like a button
• fixed nfc
• fixed Bluetooth
• added performance and smoothness props
• debloated rom
• added blur
• added peridot wallpapers

Bugs:
• None 

Notes:
• fastboot package
• clean flash REQUIRED 
• stock miui camera included
• no hyper dailer or contacts, only google
• poco launcher is there for POCO devices, hotfix
•the port will be slow in first boot, give it some time to be stable.

Special thanks:
• @AskneZZZ for help
• @nokiplays for help
• @winclippy for testing
• @nisel11 for testing
• @invilise for banner
• Kronos mods for launcher 

By @fars_dev
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
189,2024-07-09T16:55:35,2024-07-09T16:57:28,LineageOS,,,"Vanilla, Unofficial, Official","https://sourceforge.net/projects/garudayard/files/camellia/los-pvt/boot.img/download, https://sourceforge.net/projects/garudayard/files/camellia/los-pvt/lineage-20.0-20240708-UNOFFICIAL-camellia.zip/download",photos/photo_148@09-07-2024_16-55-35.jpg,,,,@dr490nized,"#LineageOS #SampattiOS #Unofficial #T #Rom #Camellia
Lineage (SampattiOS) 20.0 | UNOFFICIAL  | Android: 13
Release : 09.07.2024

▪️Download | Boot
▪️Support
▪️Flashing steps
▪️Screenshots
▪️Changelogs

Bugs:
• Tell to me

Notes:
• Vanilla Build
• Signed Build
• Flash From LOS Recovery only

Credits:
• @noah_allen For Everything
• @rio113 For trees
• @swapnilvicky for modifying Source

By @dr490nized
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
190,2024-07-09T17:03:30,2024-07-14T17:55:55,Android,13.0,13,"GApps, Unofficial, Official",https://sourceforge.net/projects/ayush-archive/files/statix_camellia-20240709-13-v6.3-UNOFFICIAL/,photos/photo_149@09-07-2024_17-03-30.jpg,,,,@fnayush,"#Statix #UNOFFICIAL #ROM #T #Camellia #Camellian
Statix - UNOFFICIAL | Android 13.0
Released: 29/06/24

▪️Download 
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Initial release
• Latest synced source
• Increased Smoothness

Notes:
• Flash with statix recovery 
• Gapps Build 
• signed rom
• You need to set apn first time

Bugs:
• You tell me

Thanks:
• @rio113 For device tree
• @PAIN7177 , @Prime_KingKai , @winclippy for testing 
• @gartriss for mirror

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
191,2024-07-12T01:01:00,2024-07-14T17:55:35,Android,14.0,14,"GApps, Unofficial, Official",https://mega.nz/file/Ve0jkRja#VZJ6dgnP0cQH_6TtnKy0NzcaQU4Ylxo9Ovfm5opeRGE,photos/photo_150@12-07-2024_01-01-00.jpg,,,,@fnayush,"#Statix #UNOFFICIAL #ROM #U #Camellia #Camellian
Statix - UNOFFICIAL | Android 14.0
Released: 29/06/24

▪️ROM | BOOT
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Initial release
• Latest synced source
• Increased Smoothness

Notes:
• Flash with statix recovery 
• Gapps Build 

Bugs:
• You tell me

Thanks:
• @rio113 For device tree
• @PAIN7177 , @winclippy for testing 
• @gartriss for mirror

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
192,2024-07-14T17:53:38,2024-07-27T11:50:55,Android,13.0,13,"Unofficial, Official","https://mega.nz/file/9SMQlIjA#TJ5ghAhvW1Af4dnlNz_XPmr2d2hDC2RwEeV-DVoIeWc, https://mega.nz/file/EHNEARTJ#fFwasDA17h8axLSXlpA1PCOyeN9npSXMftyZMvZMWDc",photos/photo_151@14-07-2024_17-53-38.jpg,,,,@fnayush,"#Bliss #UNOFFICIAL #ROM #T #Camellia #Camellian
Bliss - UNOFFICIAL | Android 13.0
Released: 14/07/24

▪️ROM | BOOT
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Fixed bugs
• Latest synced source
• Increased Smoothness

Notes:
• Flash with bliss recovery 
• Gapss Build  

Bugs:
• let me know if u found :)

Special thanks to:
• @noah_allen for everything
• @rio113 For device tree
• @ME0SUKUNA & @winclippy for testing 

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
194,2024-07-17T03:40:17,2024-07-17T12:23:19,Spark,,13,"Vanilla, Official",https://mega.nz/folder/5XsV3QBZ#x7E-9vpy9wdFje7tiP9GWA,photos/photo_152@17-07-2024_03-40-17.jpg,,,,@fnayush,"#Spark-Custom #ROM #T #Camellia #Camellian
Spark-Custom 14.0 -  | Android 13.0
Released: 17/07/24

▪️Download 
▪️Support
▪️Flashing steps
▪️Screenshots
▪️Changelog

Notes:
• Dirty flash fine from previous version
• Flash with spark recovery 
• Gapss and vanilla Build  
• signed rom
•This is not the official version or official release official spark version was 13.9 as per as pushed source on github and public release was 13.8
•This is @darkphnx and @jignesh2023 Forked and added things/removed and merged SP
•This is custom version only for Everpal and camellia do not spam in ""spark global rom support group"" spam in device support group for Everpal and camellia

Bugs:
• Tell to me

Thanks:
• @rio113 For device tree
• @jignesh2023 for source
• @dr490nized for engineiring mode
• @Deep251004 for help
• @Prime_KingKai and @ME0SUKUNA for testing

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
196,2024-07-21T13:38:10,2024-07-22T08:48:15,Android,14.,14,"Unofficial, Official",https://mega.nz/folder/waUmjbDL#NpXFuxzwNVj2cehtqITfRw,,,,,me,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian

PixelBuilds - UNOFFICIAL | Android 14.
Updated: 21/07/24

▪️Download
▪️Device Support Group
▪️Source Changelog
▪️Screenshot

Changelog:
• July Security patch
• Initial build by me
• Fingerprint added
• Face unlock added
• Signed rom

Bugs:
• None :)

Notes:
• Flash with PixelBuilds recovery

Credits:
• @rio113 for Trees
• @JaVolimSamoDinamo for testing 

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
198,2024-07-27T11:37:17,2024-07-27T12:21:25,RussianOS,,13,"GApps, Vanilla, Unofficial, Official",https://mega.nz/folder/QasDjD4T#xYU_JL-6oGQiQNWyz-FrSA,photos/photo_153@27-07-2024_11-37-17.jpg,,,,@fnayush,"#Baikal #UNOFFICIAL #ROM #T #Camellia #Camellian
RussianOS - UNOFFICIAL | Android 13.0
Released: 27/07/24

▪️Download
▪️Support
▪️Flashing steps
▪️Screenshots

Changelog:
• Latest synced source
• Increased Smoothness
• Signed Rom

Notes:
• Flash with Baikal recovery 
• Gapss and Vanilla Build 
• Gapps build need to be registered device vanilla build is fine

Bugs:
• You tell me :)

Special thanks to:
• @rio113 For device tree
• @ME0SUKUNA for testing 
• @PAIN7177 for server 

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
201,2024-08-11T09:15:27,2024-08-13T11:13:19,HyperOS,,13,Official,"https://mega.nz/file/lTt0zbpB#v0CSafNtsaZ5LJUk-yNmFLc429GcVSKwt9e_bfAWKBs, https://drive.google.com/uc?id=10RF2Rz00yahQuhXVXL6SW_pe7WvTuU2I&export=download",photos/photo_154@11-08-2024_09-15-27.jpg,,,,@fnayush,"#HyperOS #EEA #Port #T #Camellia #Camellian
HyperOS 1.0.1.0.TGLEUXM | Android 13.
Ported From:Opal
Released:11/08/24

▪️Download | Mirror [4.9GB]
▪️Screenshots
▪️Support

Changelog:
• hyper launcher with Google features 
• Added Security app mod
• Added screenrecorder mod
• Added Mi Macro features
• Updated Joyose app

Bugs:
You tell me :) 

Notes:
• Clean flash necessary
• first boot will take 1 -2 hr to full smooth
• Fastboot port, don't flash with twrp
• If u want App opening animation install this apk :- launcher

Special Thanks:
• @Deep251004 and @Sjimmy765 for help
• @JaVolimSamoDinamo and @PAIN7177 for testing
• @naokoshoto For banner
• @farsxdev for some help

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
207,2024-08-19T08:30:27,2024-08-19T08:30:49,HyperOS,,,,,,,,,,"If you guys want new stuffs from the team, please kindly test anything that we provide.

There's no hope for begging to ximi to update the OS to HyperOS, not even security patches."
208,2024-08-21T15:56:38,2024-08-21T16:02:50,Android,14.,14,"Unofficial, Official","https://index.g4ruda.live/0:/PixelBuilds_camellia-unity-20240821-0335.zip, https://sourceforge.net/projects/ayush-archive/files/PixelBuilds_camellia-unity-20240821-0335/",photos/photo_157@21-08-2024_15-56-38.jpg,,,,me,"#PixelBuilds #Unity #Unofficial #ROM #U #Camellia #Camellian

PixelBuilds - UNOFFICIAL | Android 14.
Updated: 21/08/24

▪️Download  | Mirror
▪️Device Support Group
▪️Source Changelog
▪️Screenshot

Changelog:
• August Security patch
• Initial build by me
• Fingerprint added
• Face unlock added
• Signed rom install this apk for Play integrity:- click

Bugs:
• None :)

Notes:
• Flash with PixelBuilds recovery

Credits:
• @rio113 for Trees
• @nisel11 for server and testing
• @gartriss for uploading to sf

By @fnayush
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
209,2024-08-21T19:13:41,2025-01-15T05:02:33,HyperOS,,14,Official,"https://drive.google.com/uc?id=1H4iuJOERIVrCr5_Q79sU1HHTC9vgcyRS&export=download, https://sourceforge.net/projects/gartriss-archive/files/camellia/HyperOS_Port_OS1.0.11.0.UNQEUXM_camellia_A14/",photos/photo_158@21-08-2024_19-13-41.jpg,,,,@gartriss,"#HyperOS #EEA #Port #U #Camellia #Camellian
HyperOS 1.0.11.0.UNQEUXM | Android 14
Ported From:Gold
Released:21/08/24

▪️Download | Mirror
▪️Support

Changelog:
• Initial build by me (and last :D)

Bugs:
• Broken MIUI Camera (you need to install another camera app, this for example | or this module (Leica camera))
• Not booting on Chinese Camellia version

Notes:
• NO AOD!!!!
• Clean flash necessary
• Fastboot ROM
• Core Patch Included
• HyperOS Launcher for POCO devices
• July 2024 Security Patch
• If you get any System Updates in settings DO NOT update it or the result will be a brick

Special Thanks:
• @farsxdev, @fnayush, @AskneZZZ for help
• @nisel11 for testing
• @kakashi1v1 for modded launcher
• @AskneZZZ for the install script

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
210,2024-08-23T15:59:02,2024-08-23T15:59:27,HyperOS,,,,,,,,,,"IMPORTANT NOTICE

DO NOT flash this HyperOS https://t.me/pecamelliaupdates/209
If you are on Chinese version of camellia or camellian

If you do flash, this will be the result..
https://t.me/pecamellia/141752

If you are on any version of camellia/n other then Chinese feel free to flash it👍"
211,2024-08-23T18:46:02,2025-01-15T05:02:15,eOS,,13,"Vanilla, Unofficial, Official","https://drive.google.com/uc?id=13vKWLGbVRBwdT8gwueXkQgqlMa15xNvz&export=download, https://sourceforge.net/projects/gartriss-archive/files/camellia/e-2.3-t-20240823-UNOFFICIAL-camellia/",photos/photo_159@23-08-2024_18-46-02.jpg,,,,@gartriss,"#eOS #Unofficial #ROM #T #Camellia #Camellian #EOL
/e/OS 2.3 - UNOFFICIAL | Android 13.
Released:23/08/24

▪️Download | Mirror
▪️Support
▪️Flashing steps

Changelog:
• Updated to v.2.3 and July 2024 Security Patch
• Fixed MTP bug
• Fixed Screenshot button bug 

Bugs:
• Tell to me! :)

Notes:
• Only vanilla build 
• MicroG, ViperFX included
• Rom have alternatives to Google Play and another Google apps (Aurora Store fork and another)

Thanks to:
• @noah_allen For Everything
• @rio113 For trees
• @nisel11 For server and test

By @gartriss
Follow @PocoM3ProUpdates
Join @PocoM3ProOfficial"
